base_mean,base_var,sc_mean,sc_var
11.698287568641655,1.01313438063967,7.609337744424405,31.72552960459469
11.593816370752776,0.9793149724816417,7.488229570450182,31.46178478629068
11.69275298145086,0.9936504790938899,7.556260204746173,31.935108547778924
11.409216383162152,1.00001860322409,7.366723701460937,30.441792311363244
11.317889498510405,0.9853775712009081,7.384518035630368,29.61797901065685
11.323226239980068,1.0071015443297917,7.3644977032673316,29.85441131168291
11.622641867243118,1.0200666749981209,7.444037685142948,31.62990083881588
11.589625188895493,1.0192468143144506,7.530347518020271,31.288549384046455
11.639417883062269,1.0125587964230518,7.6049524470830265,31.3675200102396
11.477558932393903,1.0228254845739502,7.445140093067361,30.596299291482637
11.426799691758163,1.0324692820010244,7.428963218960594,30.34318079059236
11.644203757458362,1.0333565953036465,7.549259921617762,31.608696401854036
11.418429402638804,0.9929737632442266,7.441113088373338,30.294002543247924
11.761388461951496,1.022276681597298,7.578893698308849,32.370320832829975
11.266879627156623,1.030566885709525,7.321059675136454,29.572620617479277
11.68366730137591,0.9845177775696047,7.5829044400231105,31.71936399774809
11.453466709429387,0.9986477060514029,7.45614481269394,30.508087358786952
11.38575576418246,1.0123002750668395,7.3919045709806435,30.143203961399422
11.43675877792571,0.9904718965320277,7.387380454414389,30.560470425266413
11.69186322604725,1.0526654551500154,7.57340194815038,31.924621049498153
11.52634435069582,1.0039178663095696,7.4922882009307115,30.91443892457209
11.503431829696783,1.0139237490659208,7.4589438790214935,30.695685709432638
11.401555358177987,0.9848879061566325,7.405492492069389,30.24129778570506
11.500940946098462,1.0274838012369478,7.471816776031437,30.903692590390598
11.650406047437244,0.9879231328746938,7.5690055178306945,31.571090264056544
11.406237556553206,1.0053085039250464,7.324972271204135,30.558327371430416
11.655348530727037,0.9917007236225751,7.507125696857652,31.70141832343253
11.28074550242936,0.9964726633834173,7.383423796141507,29.473237148775375
11.451041915899575,1.0119489937803592,7.377693945843207,30.72630553776152
11.54601754010267,1.0184139237035763,7.3736555111275885,31.420749706616053
11.382272031837802,1.0131397858375197,7.412446121631591,30.141979607226364
11.447937054349604,1.004012542805349,7.37241898564873,30.62466712174967
11.379838319558246,1.0208982821512118,7.415020061547193,30.119276210693368
11.567927636932048,1.0097877769493508,7.469567156524556,31.256447436783272
11.508848098356998,1.0129623880491867,7.398578044710225,31.059157303699156
11.461169569261545,1.0007708145746474,7.459859881343491,30.44489773151341
11.408123068184905,1.0125158485708354,7.406381046365381,30.29672515005038
11.480205318830025,1.0158138141989637,7.387673140120466,30.823751179350975
11.48737899590455,1.0076817522325814,7.43580176475834,30.716219221377614
11.452721906771826,1.0072734897357576,7.3927329483772715,30.64468346102802
11.302767285141604,1.019170725190347,7.322266607622064,29.81291965721591
11.904124310087953,1.0529828457113843,7.7255878804182965,33.041955361455514
11.65560077781582,1.0150600780157721,7.49747248808437,31.839428125898834
11.35783917919352,0.968353167129936,7.358533584370196,29.983221753213943
11.422050640835232,0.9938389860307025,7.388283811877518,30.539837867280973
11.402641563175951,1.006840586601798,7.395796964681892,30.41360697365775
11.207061617728717,1.0114027764784543,7.228561011826328,29.450885995598547
11.543421907698587,1.0217192831260231,7.43516643943911,31.25896091495579
11.339571189613622,1.0303423305334771,7.389761924651947,29.861383184136443
11.650625845527879,0.999981363829748,7.56509803196445,31.569632923883784
11.537532217394824,1.005064194753799,7.525731067373554,30.798075974956912
11.394266359224908,1.019162214041867,7.336186409021858,30.496635501092598
11.342675313820033,0.9908935385995288,7.356279350104672,29.997515781269843
11.483104646283238,1.0069204832163863,7.456427604926369,30.645448642873657
11.66059053494565,0.9662635273879552,7.573754445019843,31.509135293659792
11.530701199533713,0.9957875235351838,7.460632734457938,30.906094895777667
11.363637331053678,1.0063330971774573,7.361863402891718,30.138878950191234
11.398819803117876,1.0126572774421656,7.409264311108024,30.24382678810016
11.255453726012716,0.99654176887305,7.234574466642157,29.69315370291483
11.630837456656511,0.9931194371303331,7.53813687472042,31.558501590364934
11.642798660791208,1.0001231221868456,7.51128310467195,31.71198945544344
11.658064730233578,0.989130006956707,7.527737164130315,31.812253149545025
11.493935382644946,1.0024773308036325,7.473366286510709,30.731784874184697
11.664942158863742,1.0054992724165617,7.530254056926535,31.78046549114914
11.674656562337686,0.9996183123526311,7.541669215810072,31.7949943528313
11.599534903729086,1.0045323469528955,7.511109882933437,31.3912131832251
11.214317323512523,0.9738766042572682,7.276442258518547,29.33521037618476
11.374092557610311,1.0155699047443028,7.357822579406525,30.100499590682148
11.587081138357114,1.0323698801708712,7.51098599829011,31.232653147555872
11.519205842359318,1.0028789671179552,7.449346186522077,30.98965646029752
11.566191673942923,1.0143585066276704,7.50937523172401,31.111594825748874
11.46982497516451,1.0128573716556106,7.488267901291893,30.524702270274098
11.362542866350683,1.0098246258710413,7.33719968442342,30.27335381501842
11.279527506674238,0.9777947031059648,7.312615294034283,29.668984485225554
11.460593102187138,1.0216428620575757,7.418536798991002,30.69469284883078
11.475351345915012,1.014433618458022,7.3780021890559215,30.87105885718898
11.498744354128123,1.0137055105300816,7.452843001975701,30.82240563842755
11.49469967548788,1.0219625152731306,7.412292049472463,30.837006378387237
11.432093907148841,0.9944927530381891,7.311283948737228,30.799262527555282
11.637460301432045,1.008166659462023,7.6066545779837424,31.336046744382536
11.432345459076013,1.0139032385038225,7.422573249148879,30.44143852683001
11.385550762307195,0.9892315125166478,7.341567667546408,30.363059865094872
11.673405930711242,1.0029320226464498,7.567977129775871,31.69415130355668
11.427382152220229,1.0114355338008958,7.395978081045301,30.506983388144462
11.598907481593574,1.0043715528445039,7.452309709400292,31.49351127517547
11.243950853379452,1.0336360174393342,7.302906888405756,29.445303235207327
11.420235905880402,0.9954470608144594,7.378213749066595,30.45408230604697
11.493233725707716,1.0089741797218508,7.421389095924374,30.912535936250045
11.415181162916946,1.0116362948151183,7.399641684314114,30.389712728388606
11.501939864123223,0.9873603712034006,7.43235834623677,30.795008891689072
11.607073695228895,0.9936792519917692,7.516673559729533,31.37713773565575
11.43022065210515,0.9845788057981811,7.361951273988609,30.624334713652203
11.451295250223966,1.0172656334746268,7.366164302145775,30.622168890361177
11.696827559623246,1.020683787796508,7.59262250969831,31.770059933144058
11.667731508355073,0.9915818815003477,7.55975508862909,31.787826141848193
11.541764240674949,1.006984371067382,7.526660071886833,30.962993111856647
11.339860683779408,1.0103958612836712,7.317063275094388,30.138292288512215
11.60825393689743,0.9970971516570412,7.492270435539896,31.534856522222356
11.472299248174936,1.0370572984719002,7.419779053838969,30.664657439327186
11.489074081414971,1.00572392380279,7.511581042958165,30.541667141791187
11.45418035136142,0.9864769116464647,7.386765191733943,30.712238364326478
11.526008326489015,1.0158481870318383,7.440598250835653,31.085623234902997
11.642470327702712,0.9988515075182096,7.509133922579061,31.58071742595076
11.829681746557743,1.016444246104805,7.71229740633186,32.44891850815586
11.592005706699696,1.008646863628518,7.429842856621149,31.58641434931264
11.617244716956842,1.0214629858118662,7.549336600851742,31.39508041363327
11.53671466763147,1.0212373759144506,7.411663261704652,31.24619589428264
11.560474966328362,0.9854694983681592,7.502525486157744,31.07838359951244
11.665329387219549,1.031188174467758,7.5444784445193696,31.73705571768539
11.630805202333054,1.0399021156120234,7.532426682164877,31.49973236597869
11.696829686280132,1.0183411370770903,7.593389540865796,31.82031769420185
11.348858479121414,0.9814420445015507,7.311193184179679,30.021877461188343
11.63931136068944,1.0118792882121619,7.557557437448149,31.39706543406882
11.2336771686169,1.0195781792387197,7.216668277383299,29.64284588979455
11.654333489422955,1.031683488364232,7.528659759255784,31.754790507115302
11.803985659037668,1.0339734038356525,7.6730554060579035,32.336636696321726
11.459064865223741,0.9826601573408531,7.418489717764286,30.69252679138523
11.713339731012946,0.9972007413707408,7.574945514842994,31.893141064412138
11.496272382130906,1.008655771935209,7.469826016475411,30.798232274431054
11.37436940576598,0.9925670087447187,7.374097718101872,30.298485014922733
11.333721381829049,1.0168722988574728,7.270404646043672,30.04942064945002
11.535717443557054,1.0173040094089358,7.434447597792075,31.18179370327507
11.382611084487777,1.0254280907488658,7.413043226563763,30.108759651224528
11.673856974815573,0.9977242874889608,7.488226510870518,31.945009271534413
11.126198577729527,1.0314657847170907,7.237640368671043,28.780051555868912
11.547774226821709,1.0011300814495654,7.4729845417916145,31.049792629862267
11.62125725169783,1.0192043767444445,7.509066353334393,31.5796969907117
11.636555222816499,0.9777290331064199,7.529125029438393,31.532080972027828
11.583287618689148,1.0095737729188394,7.519540093218071,31.240496863941733
